,trace_id,event_id,resource,timestamp,resource
9144,Case76,2,Value 5,2012-02-25 13:10:39+00:00,Value 5
9145,Case78,3,Value 5,2011-12-20 14:33:29+00:00,Value 5
9146,Case80,3,Value 5,2012-09-09 07:14:13+00:00,Value 5
9147,Case81,6,Value 5,2010-04-09 04:40:43+00:00,Value 5
9148,Case84,3,Value 5,2011-01-12 07:20:47+00:00,Value 5
9149,Case85,3,Value 5,2011-04-09 13:00:27+00:00,Value 5
9150,Case86,4,Value 5,2012-07-14 12:40:24+00:00,Value 5
9151,Case87,7,Value 5,2012-01-06 14:20:25+00:00,Value 5
9152,Case88,5,Value 5,2010-11-03 09:49:30+00:00,Value 5
9153,Case90,3,Value 5,2010-04-21 13:00:28+00:00,Value 5
9154,Case91,3,Value 5,2011-07-09 10:00:36+00:00,Value 5
9155,Case92,3,Value 5,2010-05-02 05:28:46+00:00,Value 5
9156,Case93,3,Value 5,2012-09-09 04:10:33+00:00,Value 5
9157,Case94,3,Value 5,2012-04-07 04:42:34+00:00,Value 5
9158,Case95,3,Value 5,2011-10-27 07:30:27+00:00,Value 5
9159,Case96,4,Value 5,2012-04-11 12:40:27+00:00,Value 5
9160,Case98,3,Value 5,2012-08-07 09:20:18+00:00,Value 5
9161,Case99,3,Value 5,2011-06-11 07:20:27+00:00,Value 5
9162,Case101,4,Value 5,2010-08-05 10:50:24+00:00,Value 5
9163,Case102,3,Value 5,2012-03-16 07:12:11+00:00,Value 5
9164,Case103,7,Value 5,2010-07-16 06:23:33+00:00,Value 5
9165,Case104,3,Value 5,2011-03-05 06:42:36+00:00,Value 5
9166,Case108,3,Value 5,2011-02-25 06:13:02+00:00,Value 5
9167,Case109,5,Value 5,2010-11-23 07:34:09+00:00,Value 5
9168,Case110,3,Value 5,2011-02-13 07:40:36+00:00,Value 5
9169,Case111,7,Value 5,2010-08-05 11:10:24+00:00,Value 5
9170,Case112,3,Value 5,2011-11-08 07:00:20+00:00,Value 5
9171,Case113,4,Value 5,2010-06-09 11:11:39+00:00,Value 5
9172,Case116,3,Value 5,2011-05-30 10:11:18+00:00,Value 5
9173,Case117,3,Value 5,2012-09-06 08:00:48+00:00,Value 5
9174,Case118,3,Value 5,2011-04-13 07:10:26+00:00,Value 5
9175,Case119,3,Value 5,2012-02-02 12:30:45+00:00,Value 5
9176,Case120,4,Value 5,2012-05-25 12:41:47+00:00,Value 5
9177,Case121,3,Value 5,2011-04-02 11:15:17+00:00,Value 5
9178,Case122,3,Value 5,2011-03-30 11:30:33+00:00,Value 5
9179,Case123,5,Value 5,2011-06-19 05:30:40+00:00,Value 5
9180,Case124,3,Value 5,2012-07-21 12:40:33+00:00,Value 5
9181,Case125,5,Value 5,2010-09-28 05:49:59+00:00,Value 5
9182,Case127,3,Value 5,2010-04-14 05:30:56+00:00,Value 5
9183,Case128,3,Value 5,2011-12-31 06:20:48+00:00,Value 5
9184,Case130,4,Value 5,2010-05-11 06:00:24+00:00,Value 5
9185,Case130,5,Value 5,2010-05-11 06:00:24+00:00,Value 5
9186,Case132,4,Value 5,2012-08-02 06:30:26+00:00,Value 5
9187,Case133,4,Value 5,2011-03-11 09:30:34+00:00,Value 5
9188,Case134,3,Value 5,2011-06-02 11:50:17+00:00,Value 5
9189,Case135,7,Value 5,2011-04-02 11:15:17+00:00,Value 5
9190,Case136,3,Value 5,2012-07-07 11:50:30+00:00,Value 5
9191,Case137,4,Value 5,2011-09-07 10:10:56+00:00,Value 5
9192,Case138,3,Value 5,2012-04-06 05:20:51+00:00,Value 5
9193,Case139,3,Value 5,2010-05-26 04:50:40+00:00,Value 5
9194,Case141,7,Value 5,2011-02-15 06:31:10+00:00,Value 5
9195,Case142,3,Value 5,2012-04-07 07:11:18+00:00,Value 5
9196,Case146,3,Value 5,2010-11-05 14:00:53+00:00,Value 5
9197,Case148,4,Value 5,2012-02-09 09:20:25+00:00,Value 5
9198,Case149,3,Value 5,2011-04-09 10:40:25+00:00,Value 5
9199,Case150,6,Value 5,2011-07-07 07:10:33+00:00,Value 5
9200,Case151,3,Value 5,2010-03-13 08:30:26+00:00,Value 5
9201,Case152,3,Value 5,2012-06-20 09:10:23+00:00,Value 5
9202,Case153,3,Value 5,2012-08-03 04:40:13+00:00,Value 5
9203,Case155,5,Value 5,2011-02-02 09:15:44+00:00,Value 5
9204,Case157,3,Value 5,2011-06-24 04:20:28+00:00,Value 5
9205,Case158,3,Value 5,2010-11-12 15:01:05+00:00,Value 5
9206,Case159,3,Value 5,2011-10-22 04:21:38+00:00,Value 5
9207,Case160,3,Value 5,2011-04-16 07:01:15+00:00,Value 5
9208,Case161,3,Value 5,2010-09-10 04:20:19+00:00,Value 5
9209,Case162,3,Value 5,2011-11-17 14:52:25+00:00,Value 5
9210,Case163,3,Value 5,2010-11-28 07:30:57+00:00,Value 5
9211,Case164,3,Value 5,2010-11-04 11:51:16+00:00,Value 5
9212,Case165,2,Value 5,2012-02-26 14:40:38+00:00,Value 5
9213,Case166,3,Value 5,2010-03-27 06:50:35+00:00,Value 5
9214,Case167,5,Value 5,2011-12-27 08:10:16+00:00,Value 5
9215,Case168,3,Value 5,2012-02-22 08:10:48+00:00,Value 5
9216,Case170,6,Value 5,2012-06-02 04:19:04+00:00,Value 5
9217,Case171,4,Value 5,2011-10-12 11:20:14+00:00,Value 5
9218,Case172,3,Value 5,2010-11-14 15:00:47+00:00,Value 5
9219,Case173,4,Value 5,2011-01-13 07:21:08+00:00,Value 5
9220,Case174,4,Value 5,2011-12-14 07:40:33+00:00,Value 5
9221,Case175,3,Value 5,2010-11-19 07:00:53+00:00,Value 5
9222,Case176,3,Value 5,2012-09-01 07:50:31+00:00,Value 5
9223,Case177,3,Value 5,2012-02-18 06:21:43+00:00,Value 5
9224,Case178,3,Value 5,2012-03-24 12:50:18+00:00,Value 5
9225,Case179,3,Value 5,2012-05-12 10:40:20+00:00,Value 5
9226,Case180,3,Value 5,2011-11-19 09:30:36+00:00,Value 5
9227,Case181,2,Value 5,2011-11-01 09:00:50+00:00,Value 5
9228,Case182,3,Value 5,2010-06-23 05:40:25+00:00,Value 5
9229,Case183,4,Value 5,2010-06-25 12:10:30+00:00,Value 5
9230,Case185,5,Value 5,2010-12-03 07:52:30+00:00,Value 5
9231,Case186,4,Value 5,2012-09-01 05:13:21+00:00,Value 5
9232,Case187,3,Value 5,2010-12-09 12:22:27+00:00,Value 5
9233,Case188,3,Value 5,2012-02-09 12:00:15+00:00,Value 5
9234,Case189,4,Value 5,2010-03-18 11:50:26+00:00,Value 5
9235,Case190,3,Value 5,2011-04-02 11:15:17+00:00,Value 5
9236,Case194,3,Value 5,2012-03-20 09:31:31+00:00,Value 5
9237,Case195,7,Value 5,2010-11-13 11:30:16+00:00,Value 5
9238,Case196,3,Value 5,2011-12-30 08:50:28+00:00,Value 5
9239,Case197,4,Value 5,2012-07-11 05:20:27+00:00,Value 5
9240,Case198,3,Value 5,2011-06-14 07:13:10+00:00,Value 5
9241,Case199,2,Value 5,2012-01-13 13:50:26+00:00,Value 5
9242,Case200,3,Value 5,2012-05-20 12:00:40+00:00,Value 5
9243,Case201,3,Value 5,2011-09-22 04:10:16+00:00,Value 5
9244,Case203,3,Value 5,2010-07-14 07:20:16+00:00,Value 5
9245,Case204,3,Value 5,2011-12-14 13:40:32+00:00,Value 5
9246,Case205,5,Value 5,2011-01-21 09:20:31+00:00,Value 5
9247,Case206,5,Value 5,2011-04-10 07:48:53+00:00,Value 5
9248,Case207,3,Value 5,2011-07-26 04:42:22+00:00,Value 5
9249,Case208,3,Value 5,2010-11-27 10:00:28+00:00,Value 5
9250,Case209,3,Value 5,2012-02-17 08:40:45+00:00,Value 5
9251,Case211,2,Value 5,2012-09-08 07:10:31+00:00,Value 5
9252,Case212,3,Value 5,2012-06-29 09:40:32+00:00,Value 5
9253,Case213,2,Value 5,2011-08-19 07:50:42+00:00,Value 5
9254,Case214,4,Value 5,2011-02-26 06:20:46+00:00,Value 5
9255,Case215,3,Value 5,2010-05-27 11:30:44+00:00,Value 5
9256,Case216,4,Value 5,2010-04-28 07:21:00+00:00,Value 5
9257,Case217,3,Value 5,2011-04-13 05:40:35+00:00,Value 5
9258,Case218,7,Value 5,2011-04-27 12:20:31+00:00,Value 5
9259,Case219,5,Value 5,2011-12-16 06:10:17+00:00,Value 5
9260,Case220,4,Value 5,2011-09-09 11:40:38+00:00,Value 5
9261,Case221,3,Value 5,2011-12-24 08:50:46+00:00,Value 5
9262,Case222,2,Value 5,2012-03-09 09:40:26+00:00,Value 5
9263,Case223,4,Value 5,2012-04-19 09:31:21+00:00,Value 5
9264,Case224,4,Value 5,2012-06-28 05:06:32+00:00,Value 5
9265,Case225,2,Value 5,2011-09-07 10:50:31+00:00,Value 5
9266,Case226,3,Value 5,2011-05-12 13:00:30+00:00,Value 5
9267,Case227,3,Value 5,2011-06-30 06:20:44+00:00,Value 5
9268,Case228,3,Value 5,2010-11-05 14:40:43+00:00,Value 5
9269,Case229,2,Value 5,2012-01-15 07:50:48+00:00,Value 5
9270,Case231,4,Value 5,2010-12-03 13:10:20+00:00,Value 5
9271,Case234,4,Value 5,2010-08-06 07:10:45+00:00,Value 5
9272,Case236,3,Value 5,2011-02-22 08:48:21+00:00,Value 5
9273,Case238,3,Value 5,2010-09-05 11:30:28+00:00,Value 5
9274,Case239,3,Value 5,2011-08-18 05:14:13+00:00,Value 5
9275,Case240,3,Value 5,2011-08-27 12:40:15+00:00,Value 5
9276,Case241,3,Value 5,2012-06-30 13:03:05+00:00,Value 5
9277,Case243,3,Value 5,2012-07-27 11:50:28+00:00,Value 5
9278,Case244,3,Value 5,2011-01-08 15:00:35+00:00,Value 5
9279,Case245,3,Value 5,2010-05-29 12:30:18+00:00,Value 5
9280,Case246,4,Value 5,2010-12-15 14:30:20+00:00,Value 5
9281,Case247,3,Value 5,2012-09-12 13:00:35+00:00,Value 5
9282,Case248,3,Value 5,2011-12-22 11:41:13+00:00,Value 5
9283,Case249,3,Value 5,2011-05-21 04:40:39+00:00,Value 5
9284,Case250,3,Value 5,2011-04-07 13:00:44+00:00,Value 5
9285,Case251,3,Value 5,2012-07-27 12:00:21+00:00,Value 5
9286,Case252,5,Value 5,2011-03-15 07:40:47+00:00,Value 5
9287,Case254,3,Value 5,2011-01-09 08:02:17+00:00,Value 5
9288,Case255,3,Value 5,2012-04-13 04:30:29+00:00,Value 5
9289,Case256,3,Value 5,2011-02-11 09:00:42+00:00,Value 5
9290,Case257,3,Value 5,2011-03-13 09:50:25+00:00,Value 5
9291,Case258,5,Value 5,2011-01-14 14:00:39+00:00,Value 5
9292,Case259,4,Value 5,2010-05-21 04:36:57+00:00,Value 5
9293,Case260,4,Value 5,2010-11-30 11:47:45+00:00,Value 5
9294,Case261,3,Value 5,2012-09-01 05:14:21+00:00,Value 5
9295,Case263,3,Value 5,2012-01-28 15:01:45+00:00,Value 5
9296,Case264,3,Value 5,2011-04-22 09:32:47+00:00,Value 5
9297,Case266,3,Value 5,2012-07-31 07:50:36+00:00,Value 5
9298,Case267,3,Value 5,2011-06-18 06:50:22+00:00,Value 5
9299,Case268,4,Value 5,2010-08-25 05:30:37+00:00,Value 5
9300,Case269,2,Value 5,2012-01-18 07:15:26+00:00,Value 5
9301,Case270,6,Value 5,2011-05-05 06:10:43+00:00,Value 5
9302,Case271,5,Value 5,2010-04-21 07:50:28+00:00,Value 5
9303,Case272,4,Value 5,2012-03-14 15:21:55+00:00,Value 5
9304,Case273,3,Value 5,2010-04-27 11:20:22+00:00,Value 5
9305,Case274,3,Value 5,2012-06-07 07:50:26+00:00,Value 5
9306,Case275,3,Value 5,2010-07-13 11:07:44+00:00,Value 5
9307,Case276,4,Value 5,2010-05-13 13:00:27+00:00,Value 5
9308,Case277,3,Value 5,2012-04-20 05:50:58+00:00,Value 5
9309,Case278,6,Value 5,2010-07-07 09:27:55+00:00,Value 5
9310,Case279,2,Value 5,2011-11-26 09:00:49+00:00,Value 5
9311,Case280,7,Value 5,2011-01-01 12:40:31+00:00,Value 5
9312,Case281,4,Value 5,2011-08-02 10:52:00+00:00,Value 5
9313,Case283,3,Value 5,2012-07-17 06:44:46+00:00,Value 5
9314,Case284,3,Value 5,2012-01-06 06:31:20+00:00,Value 5
9315,Case285,3,Value 5,2012-06-02 07:50:45+00:00,Value 5
9316,Case287,3,Value 5,2011-04-03 04:19:00+00:00,Value 5
9317,Case288,3,Value 5,2011-12-24 07:40:29+00:00,Value 5
9318,Case289,3,Value 5,2010-10-21 11:20:35+00:00,Value 5
9319,Case290,4,Value 5,2012-04-04 04:30:48+00:00,Value 5
9320,Case291,4,Value 5,2010-11-20 09:30:36+00:00,Value 5
9321,Case292,3,Value 5,2012-09-06 05:50:13+00:00,Value 5
9322,Case293,3,Value 5,2012-09-13 10:20:37+00:00,Value 5
9323,Case294,3,Value 5,2010-06-20 10:00:45+00:00,Value 5
9324,Case295,4,Value 5,2012-03-30 05:31:03+00:00,Value 5
9325,Case297,3,Value 5,2010-08-17 07:50:14+00:00,Value 5
9326,Case298,3,Value 5,2011-01-01 14:50:34+00:00,Value 5
9327,Case300,3,Value 5,2012-04-21 12:41:09+00:00,Value 5
9328,Case301,7,Value 5,2010-06-10 08:02:00+00:00,Value 5
9329,Case302,3,Value 5,2010-12-26 15:00:29+00:00,Value 5
9330,Case303,3,Value 5,2012-03-15 06:30:46+00:00,Value 5
9331,Case304,3,Value 5,2011-11-12 14:52:36+00:00,Value 5
9332,Case305,4,Value 5,2012-06-22 05:50:22+00:00,Value 5
9333,Case306,3,Value 5,2010-11-03 14:30:42+00:00,Value 5
9334,Case307,3,Value 5,2012-08-09 05:10:38+00:00,Value 5
9335,Case309,3,Value 5,2012-09-13 04:10:26+00:00,Value 5
9336,Case310,4,Value 5,2011-07-29 12:43:11+00:00,Value 5
9337,Case311,3,Value 5,2012-04-20 06:10:28+00:00,Value 5
9338,Case312,3,Value 5,2012-09-01 05:14:11+00:00,Value 5
9339,Case314,3,Value 5,2011-05-28 05:30:33+00:00,Value 5
9340,Case315,5,Value 5,2010-12-21 13:22:22+00:00,Value 5
9341,Case316,4,Value 5,2010-10-13 05:40:41+00:00,Value 5
9342,Case318,3,Value 5,2012-06-28 11:40:27+00:00,Value 5
9343,Case319,5,Value 5,2011-02-05 12:37:10+00:00,Value 5
9344,Case320,3,Value 5,2011-02-04 08:49:01+00:00,Value 5
9345,Case321,6,Value 5,2010-08-14 07:00:29+00:00,Value 5
9346,Case322,5,Value 5,2010-12-28 13:44:23+00:00,Value 5
9347,Case325,4,Value 5,2011-03-08 12:06:41+00:00,Value 5
9348,Case327,3,Value 5,2010-05-14 11:33:43+00:00,Value 5
9349,Case328,3,Value 5,2012-02-10 08:00:22+00:00,Value 5
9350,Case329,5,Value 5,2011-12-02 06:54:09+00:00,Value 5
9351,Case330,5,Value 5,2010-11-05 14:10:23+00:00,Value 5
9352,Case334,5,Value 5,2011-06-03 06:00:16+00:00,Value 5
9353,Case335,3,Value 5,2010-09-29 06:20:25+00:00,Value 5
9354,Case336,3,Value 5,2012-05-30 08:00:15+00:00,Value 5
9355,Case338,3,Value 5,2012-09-05 08:00:22+00:00,Value 5
9356,Case339,4,Value 5,2012-06-15 10:30:31+00:00,Value 5
9357,Case340,4,Value 5,2012-04-27 12:42:52+00:00,Value 5
9358,Case341,2,Value 5,2012-02-05 12:00:26+00:00,Value 5
9359,Case344,3,Value 5,2012-02-21 15:02:30+00:00,Value 5
9360,Case347,3,Value 5,2011-09-03 06:29:53+00:00,Value 5
9361,Case350,4,Value 5,2012-02-22 09:22:08+00:00,Value 5
9362,Case351,3,Value 5,2010-05-27 07:20:52+00:00,Value 5
9363,Case352,3,Value 5,2012-06-08 07:50:42+00:00,Value 5
9364,Case353,3,Value 5,2011-01-23 15:00:42+00:00,Value 5
9365,Case354,4,Value 5,2011-09-06 11:00:12+00:00,Value 5
9366,Case355,4,Value 5,2011-02-23 15:01:08+00:00,Value 5
9367,Case356,3,Value 5,2012-08-04 10:30:18+00:00,Value 5
9368,Case357,3,Value 5,2012-09-08 12:00:42+00:00,Value 5
9369,Case358,4,Value 5,2010-11-15 13:10:59+00:00,Value 5
9370,Case359,3,Value 5,2011-02-05 06:45:00+00:00,Value 5
9371,Case360,3,Value 5,2010-03-31 05:05:52+00:00,Value 5
9372,Case362,4,Value 5,2012-04-14 11:00:42+00:00,Value 5
9373,Case363,4,Value 5,2010-05-12 04:40:24+00:00,Value 5
9374,Case365,5,Value 5,2011-02-04 07:11:03+00:00,Value 5
9375,Case366,3,Value 5,2012-08-10 11:50:20+00:00,Value 5
9376,Case368,7,Value 5,2011-08-18 11:04:06+00:00,Value 5
9377,Case369,4,Value 5,2011-09-04 11:10:53+00:00,Value 5
9378,Case371,3,Value 5,2012-03-14 09:00:40+00:00,Value 5
9379,Case372,3,Value 5,2012-06-26 11:10:32+00:00,Value 5
9380,Case373,3,Value 5,2012-01-18 12:00:31+00:00,Value 5
9381,Case375,3,Value 5,2012-06-14 09:30:49+00:00,Value 5
9382,Case376,5,Value 5,2010-06-04 08:00:19+00:00,Value 5
9383,Case377,3,Value 5,2012-01-28 13:22:39+00:00,Value 5
9384,Case379,3,Value 5,2010-08-27 12:50:57+00:00,Value 5
9385,Case381,3,Value 5,2012-05-26 05:20:25+00:00,Value 5
9386,Case385,3,Value 5,2011-01-27 14:40:33+00:00,Value 5
9387,Case386,5,Value 5,2011-06-16 05:53:16+00:00,Value 5
9388,Case387,4,Value 5,2012-01-15 00:02:28+00:00,Value 5
9389,Case388,4,Value 5,2010-08-11 11:30:25+00:00,Value 5
9390,Case389,4,Value 5,2011-07-29 10:50:50+00:00,Value 5
9391,Case390,3,Value 5,2010-03-03 07:40:25+00:00,Value 5
9392,Case391,3,Value 5,2011-10-29 06:40:27+00:00,Value 5
9393,Case392,3,Value 5,2012-04-25 06:00:26+00:00,Value 5
9394,Case393,3,Value 5,2010-11-28 13:10:47+00:00,Value 5
9395,Case394,3,Value 5,2012-02-14 10:00:48+00:00,Value 5
9396,Case395,3,Value 5,2012-01-17 08:40:45+00:00,Value 5
9397,Case396,4,Value 5,2010-10-31 08:41:27+00:00,Value 5
9398,Case397,3,Value 5,2012-09-02 07:10:20+00:00,Value 5
9399,Case398,4,Value 5,2012-03-14 15:22:45+00:00,Value 5
9400,Case400,3,Value 5,2011-11-09 08:20:56+00:00,Value 5
9401,Case401,3,Value 5,2010-05-14 10:02:21+00:00,Value 5
9402,Case403,3,Value 5,2012-03-01 06:50:31+00:00,Value 5
9403,Case404,3,Value 5,2010-02-26 12:31:15+00:00,Value 5
9404,Case405,5,Value 5,2012-03-08 06:20:25+00:00,Value 5
9405,Case406,4,Value 5,2010-02-13 15:01:54+00:00,Value 5
9406,Case409,3,Value 5,2011-10-27 11:12:09+00:00,Value 5
9407,Case410,3,Value 5,2010-12-29 14:50:33+00:00,Value 5
9408,Case411,3,Value 5,2011-01-12 15:01:50+00:00,Value 5
9409,Case413,5,Value 5,2011-10-28 13:02:48+00:00,Value 5
9410,Case415,4,Value 5,2012-05-05 07:11:49+00:00,Value 5
9411,Case416,3,Value 5,2010-08-21 12:26:40+00:00,Value 5
9412,Case417,4,Value 5,2012-05-05 09:20:25+00:00,Value 5
9413,Case418,3,Value 5,2012-06-17 12:30:40+00:00,Value 5
9414,Case419,5,Value 5,2010-08-04 07:40:46+00:00,Value 5
9415,Case420,3,Value 5,2010-11-07 14:50:58+00:00,Value 5
9416,Case422,3,Value 5,2011-02-18 13:50:27+00:00,Value 5
9417,Case423,4,Value 5,2010-10-29 11:40:28+00:00,Value 5
9418,Case424,4,Value 5,2012-07-18 12:40:25+00:00,Value 5
9419,Case425,4,Value 5,2012-05-31 07:59:57+00:00,Value 5
9420,Case426,6,Value 5,2011-04-29 05:43:12+00:00,Value 5
9421,Case427,3,Value 5,2012-09-07 04:20:19+00:00,Value 5
9422,Case428,3,Value 5,2010-11-11 06:50:23+00:00,Value 5
9423,Case429,4,Value 5,2011-08-04 12:50:29+00:00,Value 5
9424,Case430,3,Value 5,2010-03-19 09:11:08+00:00,Value 5
9425,Case431,3,Value 5,2012-03-08 13:10:30+00:00,Value 5
9426,Case432,3,Value 5,2011-11-02 07:50:20+00:00,Value 5
9427,Case434,3,Value 5,2012-06-10 05:21:03+00:00,Value 5
9428,Case436,4,Value 5,2012-07-20 07:40:50+00:00,Value 5
9429,Case437,4,Value 5,2011-12-22 09:20:36+00:00,Value 5
9430,Case439,3,Value 5,2012-03-16 08:08:15+00:00,Value 5
9431,Case440,3,Value 5,2011-07-23 09:20:44+00:00,Value 5
9432,Case442,3,Value 5,2011-04-03 07:20:41+00:00,Value 5
9433,Case443,4,Value 5,2011-04-12 07:12:18+00:00,Value 5
9434,Case444,3,Value 5,2012-09-09 07:50:32+00:00,Value 5
9435,Case445,3,Value 5,2011-07-01 06:30:33+00:00,Value 5
9436,Case448,4,Value 5,2012-07-18 12:20:37+00:00,Value 5
9437,Case449,5,Value 5,2011-04-27 09:20:36+00:00,Value 5
9438,Case450,3,Value 5,2010-11-20 15:00:35+00:00,Value 5
9439,Case451,4,Value 5,2011-08-21 11:20:33+00:00,Value 5
9440,Case452,3,Value 5,2011-01-01 15:00:34+00:00,Value 5
9441,Case453,4,Value 5,2012-06-27 05:01:06+00:00,Value 5
9442,Case454,3,Value 5,2011-12-09 14:01:08+00:00,Value 5
9443,Case455,5,Value 5,2010-08-05 05:23:24+00:00,Value 5
9444,Case457,3,Value 5,2012-01-07 09:40:36+00:00,Value 5
9445,Case459,3,Value 5,2011-11-20 08:00:27+00:00,Value 5
9446,Case460,3,Value 5,2011-04-01 13:00:29+00:00,Value 5
9447,Case461,4,Value 5,2012-05-02 07:01:40+00:00,Value 5
9448,Case462,4,Value 5,2012-06-16 09:07:48+00:00,Value 5
9449,Case463,4,Value 5,2011-12-28 14:45:31+00:00,Value 5
9450,Case464,4,Value 5,2011-11-09 07:40:28+00:00,Value 5
9451,Case465,4,Value 5,2011-08-02 12:10:24+00:00,Value 5
9452,Case466,3,Value 5,2012-07-18 12:00:37+00:00,Value 5
9453,Case468,5,Value 5,2011-03-31 04:40:56+00:00,Value 5
9454,Case469,5,Value 5,2010-06-16 08:00:37+00:00,Value 5
9455,Case471,5,Value 5,2011-07-01 04:50:37+00:00,Value 5
9456,Case473,3,Value 5,2011-03-15 07:40:57+00:00,Value 5
9457,Case475,3,Value 5,2011-06-11 11:52:37+00:00,Value 5
9458,Case476,5,Value 5,2011-04-22 12:41:57+00:00,Value 5
9459,Case477,3,Value 5,2012-02-11 06:40:36+00:00,Value 5
9460,Case479,2,Value 5,2012-06-15 12:41:31+00:00,Value 5
9461,Case481,3,Value 5,2011-10-01 11:10:35+00:00,Value 5
9462,Case482,3,Value 5,2012-09-02 11:40:27+00:00,Value 5
9463,Case483,3,Value 5,2012-09-08 10:30:02+00:00,Value 5
9464,Case485,4,Value 5,2011-08-03 07:30:46+00:00,Value 5
9465,Case486,3,Value 5,2011-11-09 12:01:25+00:00,Value 5
9466,Case488,3,Value 5,2011-11-05 06:50:27+00:00,Value 5
9467,Case489,3,Value 5,2011-04-28 10:50:37+00:00,Value 5
9468,Case490,3,Value 5,2011-08-13 10:50:59+00:00,Value 5
9469,Case491,4,Value 5,2012-05-30 07:00:36+00:00,Value 5
9470,Case492,3,Value 5,2012-07-13 12:41:45+00:00,Value 5
9471,Case493,3,Value 5,2012-02-04 14:50:24+00:00,Value 5
9472,Case494,3,Value 5,2011-05-19 05:30:32+00:00,Value 5
9473,Case495,3,Value 5,2012-09-01 13:00:36+00:00,Value 5
9474,Case497,3,Value 5,2012-09-08 10:58:51+00:00,Value 5
9475,Case499,3,Value 5,2011-03-13 07:11:05+00:00,Value 5
9476,Case500,3,Value 5,2011-04-21 11:41:42+00:00,Value 5
9477,Case501,4,Value 5,2012-07-18 10:21:22+00:00,Value 5
9478,Case505,3,Value 5,2012-02-22 12:30:19+00:00,Value 5
9479,Case508,4,Value 5,2012-03-27 06:35:02+00:00,Value 5
9480,Case509,6,Value 5,2010-11-18 07:50:29+00:00,Value 5
9481,Case511,3,Value 5,2012-05-23 10:50:20+00:00,Value 5
9482,Case512,4,Value 5,2011-11-10 11:20:25+00:00,Value 5
9483,Case513,3,Value 5,2011-05-06 07:50:29+00:00,Value 5
9484,Case514,4,Value 5,2012-02-03 10:01:12+00:00,Value 5
9485,Case515,3,Value 5,2011-12-11 07:50:37+00:00,Value 5
9486,Case516,4,Value 5,2011-10-21 10:50:36+00:00,Value 5
9487,Case517,6,Value 5,2011-04-12 07:02:18+00:00,Value 5
9488,Case518,5,Value 5,2011-05-07 06:11:55+00:00,Value 5
9489,Case519,3,Value 5,2012-07-26 05:40:43+00:00,Value 5
9490,Case521,3,Value 5,2012-03-01 08:50:31+00:00,Value 5
9491,Case522,4,Value 5,2012-01-04 08:00:58+00:00,Value 5
9492,Case524,3,Value 5,2012-02-02 07:18:26+00:00,Value 5
9493,Case526,4,Value 5,2012-04-14 11:00:12+00:00,Value 5
9494,Case528,3,Value 5,2012-08-05 04:50:42+00:00,Value 5
9495,Case531,3,Value 5,2012-01-05 14:10:21+00:00,Value 5
9496,Case533,3,Value 5,2012-09-06 12:53:18+00:00,Value 5
9497,Case534,3,Value 5,2011-05-26 04:40:34+00:00,Value 5
9498,Case535,3,Value 5,2012-01-14 09:10:25+00:00,Value 5
9499,Case536,3,Value 5,2011-05-17 10:50:40+00:00,Value 5
9500,Case537,4,Value 5,2012-07-19 06:20:33+00:00,Value 5
9501,Case538,3,Value 5,2012-03-10 13:30:20+00:00,Value 5
9502,Case539,3,Value 5,2011-06-25 09:32:01+00:00,Value 5
9503,Case540,3,Value 5,2010-10-06 06:40:39+00:00,Value 5
9504,Case541,3,Value 5,2012-06-15 04:10:59+00:00,Value 5
9505,Case542,3,Value 5,2011-11-09 14:30:22+00:00,Value 5
9506,Case543,3,Value 5,2012-01-15 00:02:25+00:00,Value 5
9507,Case544,3,Value 5,2012-02-11 08:51:03+00:00,Value 5
9508,Case545,3,Value 5,2012-04-07 10:00:29+00:00,Value 5
9509,Case546,3,Value 5,2012-01-04 08:00:46+00:00,Value 5
9510,Case547,6,Value 5,2010-08-25 09:42:27+00:00,Value 5
9511,Case548,4,Value 5,2011-06-17 13:00:21+00:00,Value 5
9512,Case549,3,Value 5,2012-03-17 07:20:49+00:00,Value 5
9513,Case550,2,Value 5,2011-09-28 04:20:19+00:00,Value 5
9514,Case551,4,Value 5,2012-09-01 13:07:36+00:00,Value 5
9515,Case552,3,Value 5,2012-07-07 08:00:36+00:00,Value 5
9516,Case555,3,Value 5,2011-01-29 11:37:57+00:00,Value 5
9517,Case556,2,Value 5,2012-08-07 06:30:11+00:00,Value 5
9518,Case560,3,Value 5,2010-06-04 04:50:32+00:00,Value 5
9519,Case561,3,Value 5,2012-07-14 11:50:25+00:00,Value 5
9520,Case562,3,Value 5,2011-02-11 14:50:36+00:00,Value 5
9521,Case563,3,Value 5,2011-06-24 11:49:49+00:00,Value 5
9522,Case564,3,Value 5,2011-07-12 07:51:04+00:00,Value 5
9523,Case565,4,Value 5,2012-09-01 06:40:21+00:00,Value 5
9524,Case567,3,Value 5,2011-09-22 07:50:19+00:00,Value 5
9525,Case568,3,Value 5,2011-10-10 05:00:42+00:00,Value 5
9526,Case569,4,Value 5,2011-08-02 06:50:46+00:00,Value 5
9527,Case570,3,Value 5,2012-07-06 10:10:44+00:00,Value 5
9528,Case571,5,Value 5,2011-07-06 06:46:19+00:00,Value 5
9529,Case572,8,Value 5,2010-06-29 08:00:25+00:00,Value 5
9530,Case573,4,Value 5,2012-09-02 05:30:17+00:00,Value 5
9531,Case574,2,Value 5,2012-02-02 07:50:48+00:00,Value 5
